n_top,n_bottom,n_outerwear,n_shoes,n_dress,n_accessory,n_total,frac_tshirt,frac_outerwear,frac_winter,frac_formal,n_colors,has_neutral,ghost_ratio,manca_capospalla,manca_scarpe,manca_formale,manca_invernale,troppe_tshirt,poca_varieta_colori,profile
12,7,0,1,1,0,21,0.5714,0.0,0.0,0.0476,13,1.0,0.3922,1,1,1,1,1,0,summer_only
1,2,0,0,0,0,3,0.3333,0.0,0.0,0.0,2,1.0,0.2723,1,1,1,0,0,1,minimal
7,9,0,2,3,4,25,0.04,0.0,0.08,0.2,8,1.0,0.0668,1,0,0,1,0,0,random
19,4,0,2,0,0,25,0.68,0.0,0.0,0.0,6,1.0,0.3522,1,0,1,1,1,0,tshirt_heavy
6,7,0,5,1,0,19,0.3158,0.0,0.0,0.0526,4,1.0,0.1071,1,0,1,1,0,0,summer_only
15,7,0,5,0,0,27,0.4074,0.0,0.0,0.0,7,1.0,0.2705,1,0,1,1,1,0,tshirt_heavy
12,5,1,2,3,0,23,0.0,0.0435,0.0435,0.6957,7,1.0,0.0988,1,0,0,1,0,1,formal
10,7,1,2,8,4,32,0.0938,0.0312,0.1562,0.3438,9,1.0,0.5618,1,0,0,0,0,0,random
2,1,0,1,0,0,4,0.5,0.0,0.0,0.0,4,1.0,0.4725,1,1,1,0,0,0,minimal
2,6,2,2,6,0,18,0.0,0.1111,0.1667,0.5,5,1.0,0.089,0,0,0,0,0,0,random
16,7,0,3,0,0,26,0.5,0.0,0.0,0.0,13,1.0,0.4145,1,0,1,1,1,0,tshirt_heavy
10,9,7,1,3,0,30,0.0,0.2333,0.2333,0.6333,11,1.0,0.2398,0,1,0,0,0,0,formal
10,9,0,6,3,0,28,0.3571,0.0,0.0,0.1071,11,1.0,0.2899,1,0,0,1,0,0,summer_only
2,0,0,2,0,0,4,0.5,0.0,0.0,0.0,3,1.0,0.3381,1,0,1,0,0,0,minimal
2,3,0,1,0,0,6,0.3333,0.0,0.0,0.0,6,1.0,0.3324,1,1,1,1,0,0,minimal
16,8,1,4,3,1,33,0.1212,0.0303,0.1515,0.2727,2,0.0,0.2328,1,0,0,0,0,1,balanced
4,1,0,0,0,0,5,0.8,0.0,0.0,0.0,1,0.0,0.2272,1,1,1,0,1,1,minimal
9,12,3,1,1,4,30,0.0333,0.1,0.4,0.1333,12,1.0,0.2425,0,1,0,0,0,0,random
17,10,0,4,0,0,31,0.3226,0.0,0.0,0.0,5,1.0,0.216,1,0,1,1,0,0,tshirt_heavy
9,6,0,6,0,0,21,0.4286,0.0,0.0,0.0,9,1.0,0.2674,0,0,1,1,1,0,summer_only
6,4,0,7,1,0,18,0.3333,0.0,0.0,0.0556,2,1.0,0.3905,1,0,1,1,0,1,summer_only
18,3,0,3,0,1,25,0.24,0.0,0.2,0.2,12,1.0,0.1736,1,0,0,0,0,0,balanced
0,2,0,0,0,0,2,0.0,0.0,0.0,0.0,2,1.0,0.0699,1,1,1,0,0,1,minimal
23,6,0,1,0,0,30,0.6667,0.0,0.0,0.0,1,0.0,0.169,1,1,1,1,1,1,tshirt_heavy
13,5,2,3,0,3,26,0.1923,0.0769,0.3077,0.1154,13,1.0,0.2509,1,0,0,0,0,0,balanced
12,7,5,2,3,0,29,0.0,0.1724,0.1724,0.6207,3,1.0,0.1132,0,0,0,0,0,0,formal
11,4,6,2,5,0,28,0.0,0.2143,0.2143,0.6786,9,1.0,0.4199,0,0,0,1,0,0,formal
11,6,2,4,1,2,26,0.1923,0.0769,0.1923,0.2308,7,1.0,0.1315,1,0,0,0,0,0,balanced
9,7,3,3,1,0,23,0.0,0.1304,0.1304,0.5652,1,1.0,0.4013,0,0,0,0,0,1,formal
2,0,0,1,0,0,3,0.6667,0.0,0.0,0.0,3,1.0,0.2554,1,0,1,0,0,0,minimal
13,6,3,2,1,0,25,0.04,0.12,0.32,0.36,3,0.0,0.4518,0,0,0,0,0,1,balanced
4,2,0,1,0,0,7,0.4286,0.0,0.0,0.1429,1,1.0,0.0504,0,1,1,1,1,1,minimal
7,9,0,6,5,0,27,0.2593,0.0,0.0,0.1852,13,1.0,0.0981,1,0,0,1,0,0,summer_only
11,6,3,5,3,0,28,0.0,0.1071,0.1071,0.5714,10,1.0,0.2514,0,0,0,0,0,0,formal
7,2,5,3,6,5,28,0.1071,0.1786,0.3214,0.3214,13,1.0,0.4705,0,0,0,0,0,0,random
11,6,7,9,5,0,38,0.0,0.1842,0.1842,0.5526,6,1.0,0.2501,0,0,0,0,0,0,formal
12,14,0,3,4,0,33,0.3636,0.0,0.0,0.1212,12,1.0,0.4727,1,0,0,1,0,0,summer_only
11,10,4,4,3,2,34,0.1471,0.1176,0.2059,0.3235,2,1.0,0.5475,0,0,0,0,0,1,balanced
33,9,0,3,0,0,45,0.5778,0.0,0.0,0.0,11,1.0,0.222,1,0,1,1,1,0,tshirt_heavy
10,10,6,4,7,0,37,0.0,0.1622,0.1622,0.5676,13,1.0,0.4833,0,0,0,0,0,0,formal
7,6,5,0,3,4,25,0.04,0.2,0.52,0.36,10,1.0,0.3065,0,1,0,0,0,0,random
0,2,0,1,0,0,3,0.0,0.0,0.0,0.0,2,1.0,0.3,1,1,1,0,0,1,minimal
24,7,0,6,0,0,37,0.4595,0.0,0.0,0.0,13,1.0,0.4107,1,0,1,0,1,0,tshirt_heavy
4,1,4,3,3,0,15,0.0,0.2667,0.2667,0.6,4,1.0,0.1185,0,0,0,0,0,0,formal
26,8,0,6,0,0,40,0.55,0.0,0.0,0.0,11,1.0,0.2707,1,0,1,1,1,0,tshirt_heavy
22,7,0,2,0,0,31,0.4516,0.0,0.0,0.0,7,1.0,0.3,1,0,1,1,1,0,tshirt_heavy
13,5,6,2,5,0,31,0.0,0.1935,0.1935,0.7419,7,1.0,0.29,0,0,0,0,1,0,formal
7,3,0,5,5,4,24,0.0,0.0,0.125,0.3333,4,1.0,0.1565,1,0,0,0,0,0,random
0,6,2,2,1,5,16,0.0,0.125,0.1875,0.1875,3,0.0,0.3331,0,0,0,0,0,1,random
14,7,3,3,0,3,30,0.2,0.1,0.3,0.2,3,1.0,0.2488,0,0,0,0,0,0,balanced
5,0,0,1,0,0,6,0.8333,0.0,0.0,0.0,3,0.0,0.1903,1,1,1,1,1,1,minimal
10,6,4,6,3,0,29,0.0,0.1379,0.1379,0.5517,5,1.0,0.1556,0,0,0,0,0,0,formal
2,0,0,0,0,0,2,1.0,0.0,0.0,0.0,2,1.0,0.3292,1,1,1,0,0,1,minimal
11,14,4,1,2,5,37,0.0541,0.1081,0.2432,0.2703,13,1.0,0.2535,0,1,0,0,0,0,random
3,1,0,3,0,0,7,0.4286,0.0,0.0,0.0,2,0.0,0.2564,1,0,1,1,1,1,minimal
9,5,6,3,4,0,27,0.0,0.2222,0.2222,0.6667,6,1.0,0.1817,0,0,0,0,0,0,formal
10,8,6,2,7,0,33,0.0,0.1818,0.1818,0.6667,6,1.0,0.0479,0,0,0,0,0,0,formal
11,10,5,3,0,2,31,0.1613,0.1613,0.2258,0.0323,8,1.0,0.2739,0,0,1,0,0,0,random
11,9,0,1,2,0,23,0.4783,0.0,0.0,0.087,5,1.0,0.212,1,1,0,1,1,0,summer_only
11,5,5,5,8,0,34,0.0,0.1471,0.1471,0.7059,5,1.0,0.0547,0,0,0,0,0,0,formal
11,6,0,3,0,0,20,0.45,0.0,0.0,0.0,6,1.0,0.1484,1,0,1,1,1,0,tshirt_heavy
9,10,8,2,1,0,30,0.0,0.2667,0.2667,0.5667,1,1.0,0.6308,0,0,0,0,0,1,formal
18,3,0,1,0,0,22,0.6818,0.0,0.0,0.0,3,1.0,0.2804,1,1,1,1,1,0,tshirt_heavy
5,0,0,1,0,0,6,0.8333,0.0,0.0,0.0,2,1.0,0.507,1,1,1,1,1,1,minimal
10,8,0,4,3,0,25,0.4,0.0,0.0,0.12,9,1.0,0.2418,1,0,0,1,0,0,summer_only
7,8,4,4,5,0,28,0.0,0.1429,0.1429,0.5,8,1.0,0.1456,0,0,0,0,0,0,formal
19,8,0,3,0,0,30,0.5667,0.0,0.0,0.0,4,1.0,0.4536,1,0,1,1,1,0,tshirt_heavy
4,1,0,0,0,0,5,0.6,0.0,0.0,0.2,1,1.0,0.1826,1,1,1,0,1,1,minimal
8,7,0,7,1,0,23,0.3478,0.0,0.0,0.0435,10,1.0,0.5819,1,0,1,1,0,0,summer_only
7,3,0,4,1,0,15,0.4667,0.0,0.0,0.0667,13,1.0,0.4107,1,0,1,1,1,0,summer_only
9,3,4,5,1,0,22,0.0909,0.1818,0.2727,0.3636,6,1.0,0.2344,0,0,0,0,0,0,balanced
2,1,0,1,0,0,4,0.5,0.0,0.0,0.0,2,1.0,0.6409,1,1,1,0,0,1,minimal
8,1,3,6,4,0,22,0.0,0.1364,0.1364,0.6364,7,1.0,0.4675,0,0,0,0,0,0,formal
29,8,0,2,0,0,39,0.5385,0.0,0.0,0.0,8,1.0,0.2545,1,0,1,1,1,0,tshirt_heavy
8,4,4,2,1,0,19,0.0,0.2105,0.2105,0.5789,10,1.0,0.0512,0,0,0,0,0,0,formal
3,6,0,4,3,0,16,0.1875,0.0,0.0,0.1875,7,1.0,0.0284,1,0,0,1,0,0,summer_only
5,6,6,5,6,0,28,0.0,0.2143,0.2143,0.4286,7,1.0,0.0846,0,0,0,0,0,0,formal
3,1,0,2,0,0,6,0.1667,0.0,0.0,0.3333,1,0.0,0.2991,1,0,0,1,0,1,minimal
6,7,0,4,4,0,21,0.2857,0.0,0.0,0.1905,8,1.0,0.7099,1,0,0,1,0,0,summer_only
11,11,2,4,1,5,34,0.1176,0.0588,0.2059,0.0294,2,1.0,0.1213,1,0,1,0,0,1,random
19,5,1,2,0,3,30,0.4,0.0333,0.2,0.1,1,1.0,0.3068,1,0,0,0,0,1,balanced
3,6,0,3,2,0,14,0.2143,0.0,0.0,0.1429,8,1.0,0.1995,1,0,0,1,0,0,summer_only
6,3,5,2,0,0,16,0.0,0.3125,0.3125,0.6875,4,1.0,0.5695,0,0,0,0,0,0,formal
5,6,10,4,3,0,28,0.0,0.3571,0.3571,0.4286,9,1.0,0.1855,0,0,0,0,0,0,formal
5,5,7,1,6,0,24,0.0,0.2917,0.2917,0.7083,4,0.0,0.4675,0,1,0,0,0,1,formal
11,9,5,6,0,5,36,0.1667,0.1389,0.3333,0.1944,12,1.0,0.2348,0,0,0,0,0,0,balanced
6,0,0,2,0,0,8,0.625,0.0,0.0,0.125,1,0.0,0.181,1,0,1,1,1,1,minimal
8,3,4,6,2,2,25,0.2,0.16,0.32,0.24,13,1.0,0.2794,0,0,0,0,0,0,balanced
5,6,2,6,5,3,27,0.0741,0.0741,0.2593,0.2593,1,1.0,0.5129,1,0,0,0,0,1,random
2,3,0,1,0,0,6,0.1667,0.0,0.0,0.1667,4,1.0,0.331,1,1,0,1,0,0,minimal
3,0,0,1,0,0,4,0.75,0.0,0.0,0.0,3,1.0,0.2546,1,1,1,0,0,0,minimal
3,5,12,3,3,0,26,0.0,0.4615,0.4615,0.5385,10,1.0,0.1038,0,0,0,0,0,0,formal
23,10,0,2,0,0,35,0.6,0.0,0.0,0.0,1,0.0,0.2039,1,0,1,1,1,1,tshirt_heavy
6,7,0,6,6,0,25,0.24,0.0,0.0,0.24,10,1.0,0.18,1,0,0,1,0,0,summer_only
4,1,0,1,0,0,6,0.5,0.0,0.0,0.1667,3,0.0,0.0667,1,1,1,1,1,1,minimal
15,9,0,2,0,0,26,0.4615,0.0,0.0,0.0,2,0.0,0.1328,1,0,1,1,1,1,tshirt_heavy
7,6,5,7,4,0,29,0.0,0.1724,0.1724,0.5517,7,1.0,0.3611,0,0,0,0,0,0,formal
9,6,7,2,5,3,32,0.0,0.2188,0.375,0.375,11,1.0,0.3335,0,0,0,0,0,0,random
15,6,2,8,1,2,34,0.1765,0.0588,0.2353,0.2059,11,1.0,0.1871,1,0,0,0,0,0,balanced
14,8,4,3,0,1,30,0.1333,0.1333,0.3333,0.2333,12,1.0,0.093,0,0,0,0,0,0,balanced
10,8,5,2,0,2,27,0.1852,0.1852,0.3704,0.2222,5,1.0,0.3351,0,0,0,0,0,0,balanced
12,12,1,5,0,4,34,0.1765,0.0294,0.2059,0.0882,7,1.0,0.2758,0,0,0,0,0,0,balanced
2,0,0,0,0,0,2,1.0,0.0,0.0,0.0,2,1.0,0.3878,1,1,1,0,0,1,minimal
5,3,7,4,3,0,22,0.0,0.3182,0.3182,0.5455,9,1.0,0.319,0,0,0,0,0,0,formal
10,16,0,3,3,0,32,0.3125,0.0,0.0,0.0938,8,1.0,0.2877,1,0,0,1,0,0,summer_only
7,11,5,3,7,0,33,0.0,0.1515,0.1515,0.5758,13,1.0,0.3595,0,0,0,0,0,0,formal
10,11,0,2,0,0,23,0.4348,0.0,0.0,0.0,8,1.0,0.4877,1,0,1,1,1,0,summer_only
19,6,3,5,0,1,34,0.2059,0.0882,0.2647,0.0882,9,1.0,0.2807,1,0,0,0,0,0,balanced
14,10,0,3,0,0,27,0.4074,0.0,0.0,0.0,8,1.0,0.5376,1,0,1,1,1,0,tshirt_heavy
4,14,4,2,6,0,30,0.0,0.1333,0.1333,0.4,10,1.0,0.2602,0,0,0,0,0,0,formal
4,0,0,1,0,0,5,0.8,0.0,0.0,0.0,2,0.0,0.1594,1,1,1,0,1,1,minimal
8,6,4,3,2,0,23,0.0,0.1739,0.1739,0.4783,2,1.0,0.3884,0,0,0,0,0,1,formal
1,1,0,2,0,0,4,0.25,0.0,0.0,0.0,2,0.0,0.5256,1,0,1,0,0,1,minimal
9,6,7,7,6,0,35,0.0,0.2,0.2,0.5714,7,1.0,0.5486,0,0,0,0,0,0,formal
14,8,3,5,2,0,32,0.0,0.0938,0.0938,0.5312,3,1.0,0.3385,1,0,0,0,0,0,formal
4,2,0,1,4,0,11,0.3636,0.0,0.0,0.3636,4,1.0,0.126,1,1,0,1,0,0,summer_only
9,9,1,5,0,1,25,0.12,0.04,0.12,0.16,10,1.0,0.2251,1,0,0,0,0,0,balanced
5,2,0,5,0,0,12,0.3333,0.0,0.0,0.0833,3,0.0,0.1313,1,0,1,1,0,1,minimal
11,9,3,3,6,0,32,0.0,0.0938,0.0938,0.5938,8,1.0,0.2047,1,0,0,0,0,0,formal
9,9,0,4,2,0,24,0.375,0.0,0.0,0.0833,9,1.0,0.288,1,0,0,1,0,0,summer_only
12,3,4,5,8,0,32,0.0,0.125,0.125,0.75,5,1.0,0.0275,0,0,0,0,0,0,formal
14,8,0,2,0,0,24,0.5417,0.0,0.0,0.0,9,1.0,0.6301,1,0,1,1,1,0,tshirt_heavy
1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,1,0.0,0.1631,1,1,1,0,0,1,minimal
14,9,0,1,1,0,25,0.56,0.0,0.0,0.04,1,0.0,0.2872,1,1,1,1,1,1,summer_only
15,1,0,3,0,0,19,0.5789,0.0,0.0,0.0,8,1.0,0.1841,1,0,1,1,1,0,tshirt_heavy
6,13,5,0,0,7,31,0.0,0.1613,0.3548,0.129,10,1.0,0.2889,0,1,0,0,0,0,random
4,10,1,2,2,5,24,0.0,0.0417,0.0417,0.125,12,1.0,0.274,1,0,0,1,0,0,random
20,4,0,3,0,0,27,0.5926,0.0,0.0,0.0,1,1.0,0.5426,1,0,1,1,1,1,tshirt_heavy
15,5,2,4,1,2,29,0.1724,0.069,0.2414,0.1379,2,1.0,0.1645,1,0,0,0,0,1,balanced
17,10,0,4,0,0,31,0.3548,0.0,0.0,0.0,9,1.0,0.2841,1,0,1,1,0,0,tshirt_heavy
2,2,0,1,0,0,5,0.2,0.0,0.0,0.2,5,1.0,0.0735,1,1,1,0,0,0,minimal
5,7,0,5,1,0,18,0.2778,0.0,0.0,0.0556,2,0.0,0.1074,1,0,1,1,0,1,summer_only
5,0,0,2,0,0,7,0.7143,0.0,0.0,0.0,4,1.0,0.4381,1,0,1,1,1,0,minimal
13,4,3,3,0,3,26,0.1538,0.1154,0.3077,0.3077,10,1.0,0.4273,0,0,0,0,0,0,balanced
11,15,3,7,1,0,37,0.1081,0.0811,0.1892,0.1622,12,1.0,0.3939,1,0,0,0,0,0,balanced
5,12,3,1,5,1,27,0.0741,0.1111,0.2222,0.3333,5,1.0,0.5333,0,1,0,0,0,0,random
12,4,3,1,6,0,26,0.0,0.1154,0.1154,0.8077,8,1.0,0.369,0,1,0,1,0,0,formal
3,8,0,0,4,0,15,0.2,0.0,0.0,0.2667,8,1.0,0.0291,1,1,0,1,0,0,summer_only
12,6,4,1,4,1,28,0.0357,0.1429,0.2857,0.3214,8,1.0,0.3506,0,1,0,0,0,0,random
8,3,2,3,0,2,18,0.2222,0.1111,0.3333,0.2222,11,1.0,0.0435,0,0,0,0,0,0,balanced
14,5,3,4,0,2,28,0.1786,0.1071,0.3214,0.2143,8,1.0,0.1712,0,0,0,0,0,0,balanced
9,3,0,0,2,0,14,0.6429,0.0,0.0,0.1429,2,0.0,0.5192,1,1,0,1,1,1,summer_only
19,9,0,2,0,0,30,0.4667,0.0,0.0,0.0,12,1.0,0.3062,1,1,1,1,1,0,tshirt_heavy
9,5,0,1,3,0,18,0.5,0.0,0.0,0.1667,8,1.0,0.3541,1,1,0,1,1,0,summer_only
14,7,11,2,3,0,37,0.0,0.2973,0.2973,0.5946,12,1.0,0.1116,0,0,0,0,0,0,formal
4,0,0,0,0,0,4,0.5,0.0,0.0,0.5,1,0.0,0.1117,1,1,0,0,0,1,minimal
4,7,5,4,5,0,25,0.0,0.2,0.2,0.56,1,1.0,0.3767,0,0,0,0,0,1,formal
27,2,0,3,0,0,32,0.6875,0.0,0.0,0.0,7,1.0,0.1758,1,0,1,1,1,0,tshirt_heavy
7,11,0,1,2,0,21,0.3333,0.0,0.0,0.0952,10,1.0,0.3692,1,1,0,1,0,0,summer_only
3,13,7,1,3,6,33,0.0303,0.2121,0.4545,0.1818,11,1.0,0.14,0,1,0,0,0,0,random
4,5,7,0,0,5,21,0.0,0.3333,0.5714,0.0476,7,1.0,0.1451,0,1,1,0,0,0,random
2,0,0,2,0,0,4,0.25,0.0,0.0,0.25,4,1.0,0.3279,1,0,1,0,0,0,minimal
2,2,0,0,0,0,4,0.5,0.0,0.0,0.0,2,0.0,0.1042,1,1,1,0,0,1,minimal
3,1,0,0,0,0,4,0.5,0.0,0.0,0.25,4,1.0,0.2789,1,1,1,0,0,0,minimal
3,11,0,3,5,0,22,0.1364,0.0,0.0,0.2273,11,1.0,0.4592,1,0,0,1,0,0,summer_only
2,0,0,0,0,0,2,1.0,0.0,0.0,0.0,1,1.0,0.219,1,1,1,0,0,1,minimal
17,4,0,6,0,0,27,0.4074,0.0,0.0,0.0,8,1.0,0.1721,1,0,1,1,1,0,tshirt_heavy
8,9,0,3,3,0,23,0.3478,0.0,0.0,0.1304,13,1.0,0.4448,1,0,0,1,0,0,summer_only
11,5,4,8,1,4,33,0.0606,0.1212,0.4242,0.1818,9,1.0,0.1718,0,0,0,0,0,0,balanced
13,10,1,5,2,2,33,0.1818,0.0303,0.2424,0.1212,6,1.0,0.473,1,0,0,0,0,0,balanced
13,9,0,6,3,0,31,0.4194,0.0,0.0,0.0968,4,1.0,0.2813,1,0,0,1,1,0,summer_only
22,7,0,1,0,0,30,0.5333,0.0,0.0,0.0,3,1.0,0.286,1,1,1,1,1,0,tshirt_heavy
16,4,0,5,0,0,25,0.56,0.0,0.0,0.0,4,1.0,0.4996,1,0,1,1,1,0,tshirt_heavy
8,9,0,3,0,0,20,0.4,0.0,0.0,0.0,8,1.0,0.1252,1,0,1,1,0,0,summer_only
1,2,0,2,0,0,5,0.2,0.0,0.0,0.0,2,1.0,0.3138,1,0,1,0,0,1,minimal
16,7,0,1,0,0,24,0.5833,0.0,0.0,0.0,5,1.0,0.1367,1,1,1,1,1,0,tshirt_heavy
12,8,2,3,1,3,29,0.1379,0.069,0.1034,0.2069,11,1.0,0.0453,0,0,0,0,0,0,random
11,19,6,2,1,2,41,0.0,0.1463,0.1951,0.2683,11,1.0,0.4317,0,0,0,0,0,0,random
26,5,0,4,0,0,35,0.5714,0.0,0.0,0.0,11,1.0,0.4266,1,0,1,1,1,0,tshirt_heavy
21,6,0,2,0,0,29,0.5862,0.0,0.0,0.0,10,1.0,0.2919,1,0,1,1,1,0,tshirt_heavy
9,5,3,0,4,2,23,0.0,0.1304,0.3478,0.3478,8,1.0,0.4964,0,1,0,0,0,0,random
22,9,0,3,0,0,34,0.5882,0.0,0.0,0.0,1,0.0,0.1286,1,0,1,1,1,1,tshirt_heavy
2,8,0,2,1,0,13,0.1538,0.0,0.0,0.0769,8,1.0,0.1513,1,0,1,1,0,0,summer_only
3,0,0,2,0,0,5,0.2,0.0,0.0,0.4,5,1.0,0.1034,1,0,0,0,0,0,minimal
1,2,0,2,0,0,5,0.2,0.0,0.0,0.0,5,1.0,0.3544,1,0,1,0,0,0,minimal
9,4,1,7,0,2,23,0.1304,0.0435,0.1739,0.1304,10,1.0,0.0974,0,0,0,0,0,0,balanced
15,10,0,2,0,0,27,0.5185,0.0,0.0,0.0,2,1.0,0.025,1,0,1,1,1,1,tshirt_heavy
6,5,3,0,1,2,17,0.0588,0.1765,0.3529,0.2941,8,1.0,0.3605,0,1,0,0,0,0,random
7,6,3,7,2,0,25,0.0,0.12,0.12,0.48,3,1.0,0.4625,0,0,0,0,0,0,formal
16,7,4,2,1,0,30,0.2667,0.1333,0.2667,0.2,2,1.0,0.0886,0,0,0,0,0,1,balanced
9,5,3,1,0,1,19,0.2105,0.1579,0.2632,0.2632,4,1.0,0.214,0,1,0,0,0,0,balanced
8,4,6,5,3,0,26,0.0,0.2308,0.2308,0.5385,8,1.0,0.2426,0,0,0,0,0,0,formal
12,10,0,6,3,0,31,0.3871,0.0,0.0,0.0968,10,1.0,0.2622,1,0,0,1,0,0,summer_only
5,1,0,1,0,0,7,0.7143,0.0,0.0,0.0,7,1.0,0.205,1,1,1,1,1,0,minimal
22,10,0,3,0,0,35,0.5429,0.0,0.0,0.0,13,1.0,0.6256,1,0,1,1,1,0,tshirt_heavy
5,6,4,5,3,0,23,0.0,0.1739,0.1739,0.4783,11,1.0,0.1922,0,0,0,0,0,0,formal
15,3,0,3,0,0,21,0.5238,0.0,0.0,0.0,5,0.0,0.1186,1,0,1,1,1,1,tshirt_heavy
15,5,2,6,0,2,30,0.1667,0.0667,0.3,0.0667,8,1.0,0.1644,1,0,0,0,0,0,balanced
8,6,1,0,1,4,20,0.15,0.05,0.15,0.2,8,1.0,0.3963,1,1,0,0,0,0,random
9,6,2,5,0,0,22,0.1818,0.0909,0.2273,0.1818,4,1.0,0.2225,1,0,0,0,0,0,random
5,9,0,1,5,0,20,0.25,0.0,0.0,0.25,8,1.0,0.0628,1,1,0,1,0,0,summer_only
8,4,1,7,0,0,20,0.1,0.05,0.15,0.2,8,1.0,0.143,1,0,0,0,0,1,balanced
7,7,4,3,2,0,23,0.0,0.1739,0.1739,0.5217,1,0.0,0.1379,0,0,0,0,0,1,formal
16,11,9,0,2,2,40,0.175,0.225,0.325,0.225,4,1.0,0.1887,0,1,0,0,0,0,balanced
21,7,0,3,0,0,31,0.5806,0.0,0.0,0.0,6,1.0,0.1539,1,0,1,1,1,0,tshirt_heavy
11,12,0,2,2,0,27,0.4074,0.0,0.0,0.0741,6,1.0,0.3354,1,0,0,1,1,0,summer_only
8,8,0,1,4,0,21,0.381,0.0,0.0,0.1905,4,1.0,0.2845,1,1,0,1,0,0,summer_only
9,11,2,2,1,1,26,0.0385,0.0769,0.2692,0.0769,4,0.0,0.2896,1,0,0,0,0,1,random
6,6,16,3,5,0,36,0.0,0.4444,0.4444,0.6389,9,1.0,0.0677,0,0,0,0,0,0,formal
7,9,4,3,3,5,31,0.0323,0.129,0.2903,0.2258,5,1.0,0.11,0,0,0,0,0,0,random
6,7,9,6,7,0,35,0.0,0.2571,0.2571,0.5143,1,0.0,0.1284,0,0,0,0,0,1,formal
8,5,0,1,0,4,18,0.1667,0.0,0.1667,0.1111,9,1.0,0.0957,1,1,0,0,0,0,random
16,7,6,3,0,3,35,0.1429,0.1714,0.2857,0.2,13,1.0,0.4495,0,0,0,0,0,0,balanced
17,7,4,3,0,1,32,0.1875,0.125,0.2812,0.2812,2,1.0,0.5584,0,0,0,0,0,1,balanced
12,11,6,2,1,5,37,0.027,0.1622,0.2973,0.1081,9,1.0,0.1662,0,0,0,0,0,0,random
10,9,2,5,1,3,30,0.1667,0.0667,0.2667,0.1,10,1.0,0.5083,1,0,0,0,0,0,balanced
2,3,0,2,0,0,7,0.2857,0.0,0.0,0.0,2,0.0,0.4696,1,0,1,1,0,1,minimal
5,7,0,2,5,0,19,0.2632,0.0,0.0,0.2632,12,1.0,0.3173,1,0,0,1,0,0,summer_only
7,11,2,1,2,3,26,0.0769,0.0769,0.1923,0.3077,9,1.0,0.5288,1,1,0,0,0,0,random
8,8,7,4,4,0,31,0.0,0.2258,0.2258,0.5484,10,1.0,0.252,0,0,0,0,0,0,formal
5,8,0,2,6,0,21,0.2381,0.0,0.0,0.2857,13,1.0,0.1457,1,0,0,1,0,0,summer_only
2,4,0,0,0,0,6,0.3333,0.0,0.0,0.0,4,1.0,0.1828,1,1,1,1,0,0,minimal
5,5,11,5,2,0,28,0.0,0.3929,0.3929,0.4643,5,1.0,0.1979,0,0,0,0,0,0,formal
9,6,3,7,2,2,29,0.1379,0.1034,0.2069,0.2414,11,1.0,0.4795,0,0,0,0,0,0,balanced
7,7,3,6,5,0,28,0.0,0.1071,0.1071,0.5,12,1.0,0.2454,0,0,0,0,0,0,formal
7,11,5,6,2,0,31,0.0,0.1613,0.1613,0.3226,2,0.0,0.2727,0,0,0,0,0,1,formal
20,12,0,2,0,0,34,0.4412,0.0,0.0,0.0,4,1.0,0.3045,1,0,1,1,1,0,tshirt_heavy
4,1,0,1,0,0,6,0.6667,0.0,0.0,0.0,2,1.0,0.2444,1,1,1,1,1,1,minimal
10,4,1,0,7,0,22,0.0,0.0455,0.0455,0.8182,12,1.0,0.1912,1,1,0,1,0,0,formal
30,4,0,6,3,0,43,0.3256,0.0,0.1163,0.3023,11,1.0,0.171,1,0,0,0,0,0,balanced
10,12,2,4,1,3,32,0.0312,0.0625,0.1875,0.0625,10,1.0,0.3249,1,0,0,0,0,0,random
6,9,0,6,8,0,29,0.2069,0.0,0.0,0.2759,13,1.0,0.207,1,0,0,1,0,0,summer_only
12,3,6,0,1,4,26,0.1154,0.2308,0.5769,0.1538,6,1.0,0.3124,0,1,0,0,0,0,random
7,9,0,2,2,0,20,0.35,0.0,0.0,0.1,8,1.0,0.1938,1,1,0,1,0,0,summer_only
19,5,0,4,0,0,28,0.5714,0.0,0.0,0.0,1,0.0,0.6352,1,0,1,1,1,1,tshirt_heavy
6,10,0,2,3,0,21,0.2857,0.0,0.0,0.1429,9,1.0,0.1844,1,0,0,1,0,0,summer_only
1,10,3,2,0,3,19,0.0526,0.1579,0.2105,0.1579,5,1.0,0.5087,0,0,0,0,0,0,random
9,12,4,0,2,6,33,0.1212,0.1212,0.2121,0.2727,5,1.0,0.3891,0,1,0,0,0,0,random
9,4,4,9,2,0,28,0.0,0.1429,0.1429,0.5,8,1.0,0.3524,0,0,0,0,0,0,formal
5,7,0,3,2,0,17,0.2941,0.0,0.0,0.1176,12,1.0,0.4321,1,0,0,1,0,0,summer_only
9,11,0,2,1,0,23,0.3913,0.0,0.0,0.0435,6,1.0,0.243,1,0,1,1,0,0,summer_only
7,5,3,5,2,3,25,0.16,0.12,0.32,0.2,11,1.0,0.1477,0,0,0,0,0,0,balanced
3,0,0,1,0,0,4,0.75,0.0,0.0,0.0,1,1.0,0.234,1,1,1,0,0,1,minimal
8,10,0,4,3,0,25,0.32,0.0,0.0,0.12,9,1.0,0.4383,1,0,0,1,0,0,summer_only
